NISSAN QASHQAI 7 CH DIESEL,89000 km,07-2016,12.06.2021,Coupé,Diesel,7 CV,Manuelle,Traction,Blanc,77 000 DT
TOYOTA YARIS 4 CYLINDRES,220000 km,12-2002,12.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Noir,16 500 DT
FIAT FIORINO 1.3,69000 km,08-2017,12.06.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Gris Shark,27 000 DT
CITROËN C-ELYSÉE,110 km,06-2018,12.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Marron,33 000 DT
VOLKSWAGEN JETTA 1.6,230000 km,04-2011,12.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,30 000 DT
VOLKSWAGEN GOLF 7 TSI,72 km,07-2017,12.06.2021,Berline,Essence,6 CV,Manuelle,Intégrale,Noir,60 000 DT
VOLKSWAGEN TIGUAN 7,88000 km,09-2016,12.06.2021,4 x 4,Essence,7 CV,Manuelle,Traction,Blanc,84 000 DT
VOLKSWAGEN AMAROK TDI 4 MOTION,49000 km,01-2013,12.06.2021,4 x 4,Diesel,7 CV,Manuelle,Intégrale,Gris argent,78 000 DT
NISSAN QASHQAI TEKNA,0 km,11-2017,12.06.2021,Autres,Essence,6 CV,Automatique,Traction,Blanc,105 000 DT
MERCEDES-BENZ CLASSE S 350,127000 km,09-2007,12.06.2021,Berline,Essence,19 CV,Automatique,Traction,Gris argent,112 000 DT
VOLKSWAGEN TOUAREG TDI V6,160000 km,02-2013,12.06.2021,4 x 4,Diesel,12 CV,Automatique,Traction,Blanc,127 000 DT
RENAULT KADJAR,42000 km,06-2018,12.06.2021,Autres,Essence,7 CV,Automatique,Traction,Gris anthracite,82 000 DT
MERCEDES-BENZ CLS 350,91000 km,01-2006,12.06.2021,Berline,Essence,19 CV,Automatique,Traction,Autre,68 000 DT
SSANGYONG TIVOLI DIESEL,126000 km,05-2016,12.06.2021,Autres,Diesel,7 CV,Manuelle,Traction,Bleu,51 000 DT
VOLKSWAGEN GOLF 7,47000 km,07-2017,12.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,75 000 DT
VOLKSWAGEN GOLF 7 BVA,93000 km,03-2017,12.06.2021,Compacte,Essence,5 CV,Automatique,Traction,Blanc,67 500 DT
CHEVROLET SILVERADO,7000 km,09-2020,12.06.2021,Pick up,Essence,20 CV,Automatique,Intégrale,Bleu,185 000 DT
SEAT IBIZA,78000 km,05-2017,12.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,33 000 DT
BMW SÉRIE 3 BVA,130000 km,10-2015,12.06.2021,Berline,Essence,7 CV,Automatique,Traction,Noir,78 000 DT
VOLKSWAGEN PASSAT,193000 km,09-2008,12.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Gris argent,28 000 DT
HONDA HR-V,88000 km,11-2017,12.06.2021,Autres,Essence,7 CV,Manuelle,Traction,Rouge,62 500 DT
BMW SÉRIE 5 25D,180000 km,06-2007,12.06.2021,Berline,Diesel,11 CV,Automatique,Traction,Noir,45 000 DT
MAHINDRA KUV 100,16000 km,01-2019,12.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Rouge,31 000 DT
FORD FIESTA 1.2L,176000 km,09-2012,12.06.2021,Compacte,Essence,5 CV,Manuelle,Propulsion,Gris argent,27 000 DT
PORSCHE PANAMERA RESTYLÉE,68000 km,04-2016,12.06.2021,Berline,Diesel,15 CV,Automatique,Propulsion,Marron,320 000 DT
VOLKSWAGEN GOLF 6 TSI 1.4 122CHDIN CONFORT LINE,96500 km,10-2010,12.06.2021,Citadine,Essence,7 CV,Manuelle,Traction,Gris Shark,43 000 DT
MERCEDES-BENZ CLASSE C AVANDGARDE,58320 km,06-2016,12.06.2021,Compacte,Essence,8 CV,Automatique,Traction,Blanc,145 000 DT
MERCEDES-BENZ CLASSE C C180,115823 km,06-2015,12.06.2021,Berline,Essence,8 CV,Automatique,Propulsion,Blanc,125 000 DT
AUDI A4 S-LINE,47012 km,04-2017,12.06.2021,Citadine,Essence,8 CV,Automatique,Traction,Gris Shark,135 000 DT
NISSAN QASHQAI TEKNA PLUS,53115 km,01-2018,12.06.2021,4 x 4,Essence,6 CV,Automatique,Intégrale,Noir,105 000 DT
BMW SÉRIE 5 520I LUXYRY,54460 km,10-2014,12.06.2021,Berline,Essence,9 CV,Automatique,Propulsion,Blanc,150 000 DT
VOLKSWAGEN PASSAT B7 HIGHLINE,181821 km,08-2011,12.06.2021,Berline,Essence,7 CV,Automatique,Propulsion,Noir,55 000 DT
NISSAN QASHQAI TEKNA PLUS,3469 km,09-2019,12.06.2021,4 x 4,Essence,8 CV,Automatique,Traction,Noir,145 000 DT
RENAULT TWINGO,32092 km,10-2013,12.06.2021,Compacte,Essence,4 CV,Manuelle,Propulsion,Gris argent,31 000 DT
KIA SPORTAGE G-TLINE,82958 km,01-2019,12.06.2021,Citadine,Diesel,7 CV,Automatique,Traction,Noir,145 000 DT
HYUNDAI GRAND I10,22993 km,09-2016,12.06.2021,Citadine,Essence,5 CV,Automatique,Traction,Blanc,41 500 DT
BMW X6,159897 km,04-2009,12.06.2021,4 x 4,Diesel,19 CV,Automatique,Intégrale,Noir,155 000 DT
VOLKSWAGEN PASSAT,200663 km,05-2011,12.06.2021,Citadine,Diesel,5 CV,Manuelle,Propulsion,Blanc,40 000 DT
VOLKSWAGEN GOLF 7 KIT RLINE,127000 km,09-2014,12.06.2021,Compacte,Essence,5 CV,Manuelle,Propulsion,Noir,62 900 DT
SEAT LEON TOIT OUVRANT KEYLESS GO,80000 km,01-2020,12.06.2021,Compacte,Essence,6 CV,Manuelle,Traction,Noir,66 900 DT
VOLKSWAGEN PASSAT SMART LINE,105000 km,01-2016,12.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,66 900 DT
VOLKSWAGEN GOLF 7,99000 km,09-2013,12.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris Shark,48 000 DT
FIAT 500 ABARTH 595 COMPETIZIONE,28000 km,08-2017,12.06.2021,Citadine,Essence,10 CV,Automatique,Propulsion,Bleu,105 000 DT
LAND ROVER RANGE ROVER SPORT 3.0 TDV6,0 km,03-2021,12.06.2021,4 x 4,Diesel,16 CV,Automatique,Traction,Blanc,680 000 DT
BMW X3 BMW X3 S DRIVE 18D LUXURY LINE,15000 km,12-2019,12.06.2021,4 x 4,Diesel,8 CV,Automatique,Propulsion,Bleu,238 000 DT
TOYOTA RAV 4 2.5 HYBRIDE,15000 km,10-2019,12.06.2021,4 x 4,Essence,9 CV,Automatique,Traction,Rouge,138 000 DT
LAND ROVER RANGE ROVER SPORT 3.0L V6 SUPERCHARGED,5600 km,06-2016,12.06.2021,4 x 4,Essence,24 CV,Automatique,Propulsion,Bleu,410 000 DT
FIAT PANDA CITY CROSS 1.2,8000 km,10-2020,12.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Noir,39 500 DT
CITROËN C-ELYSÉE,74000 km,11-2018,12.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Beige,40 000 DT
LAND ROVER RANGE ROVER V8 4.2 SUPERCHARGED,51000 km,04-2010,12.06.2021,4 x 4,Essence,32 CV,Automatique,Intégrale,Noir,235 000 DT
MERCEDES-BENZ CLASSE A 7 CV ESSENCE,190000 km,09-2014,12.06.2021,Compacte,Essence,7 CV,Manuelle,Traction,Gris Shark,59 500 DT
MERCEDES-BENZ CLASSE A 150,157000 km,10-2006,12.06.2021,Compacte,Essence,6 CV,Manuelle,Traction,Gris argent,26 000 DT
OPEL ASTRA,190000 km,07-2011,12.06.2021,Compacte,Essence,6 CV,Manuelle,Traction,Blanc,38 000 DT
VOLKSWAGEN GOLF 7,170000 km,06-2014,12.06.2021,Berline,Diesel,4 CV,Manuelle,Traction,Gris anthracite,53 000 DT
BMW SÉRIE 1 116D BLUE EFFICIENT,130000 km,12-2013,12.06.2021,Compacte,Diesel,6 CV,Manuelle,Propulsion,Blanc,65 000 DT
GREAT WALL M4 1.5,40000 km,07-2017,12.06.2021,Autres,Essence,7 CV,Manuelle,Traction,Noir,41 000 DT
CITROËN C3 1.2,104000 km,10-2017,12.06.2021,Autres,Essence,4 CV,Manuelle,Traction,Rouge,43 900 DT
HYUNDAI ACCENT 1.4,220000 km,01-2015,12.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris argent,30 900 DT
MERCEDES-BENZ CLASSE C 1.6,117000 km,10-2015,12.06.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,107 900 DT
NISSAN JUKE 1.2,119000 km,08-2016,12.06.2021,Monospace,Essence,6 CV,Manuelle,Traction,Noir,54 500 DT
HAVAL H6 1.5,84000 km,03-2017,12.06.2021,4 x 4,Essence,9 CV,Manuelle,Traction,Bleu,69 800 DT
AUDI Q7 3.0,186000 km,10-2008,12.06.2021,4 x 4,Diesel,16 CV,Automatique,Traction,Noir,62 000 DT
BMW SÉRIE 5 1.6,140000 km,09-2014,12.06.2021,Berline,Essence,9 CV,Automatique,Traction,Noir,86 000 DT
AUDI Q5 2.0,118000 km,08-2010,12.06.2021,4 x 4,Essence,13 CV,Automatique,Traction,Noir,84 900 DT
HAVAL H6 1.5,84000 km,03-2017,12.06.2021,Monospace,Essence,9 CV,Manuelle,Traction,Bleu,69 800 DT
MAZDA 3 1.6,135000 km,08-2014,12.06.2021,Autres,Essence,7 CV,Manuelle,Traction,Bleu,32 500 DT
MERCEDES-BENZ CLASSE A 1.6,130000 km,02-2016,12.06.2021,Autres,Essence,6 CV,Manuelle,Traction,Noir,69 500 DT
PORSCHE CAYENNE 3.6,138000 km,06-2009,12.06.2021,Autres,Essence,16 CV,Automatique,Traction,Noir,89 000 DT
AUDI A4 1.8,142000 km,07-2012,12.06.2021,Berline,Essence,7 CV,Automatique,Traction,Blanc,56 500 DT
MAZDA 3 1.6,150000 km,10-2016,12.06.2021,Coupé,Essence,6 CV,Manuelle,Traction,Noir,43 500 DT
VOLKSWAGEN GOLF 7 1.2,37000 km,07-2018,12.06.2021,Autres,Essence,6 CV,Automatique,Traction,Gris argent,71 900 DT
AUDI Q7 3.0,80000 km,06-2016,12.06.2021,4 x 4,Diesel,15 CV,Automatique,Traction,Noir,279 000 DT
AUDI A5 SPORTBACK 2.0,160000 km,06-2013,12.06.2021,Berline,Diesel,8 CV,Automatique,Traction,Noir,94 000 DT
AUDI Q3 1.4,51000 km,10-2017,12.06.2021,Monospace,Essence,8 CV,Automatique,Traction,Gris argent,110 000 DT
MAZDA 6 2.0,150000 km,08-2015,12.06.2021,Berline,Essence,9 CV,Automatique,Traction,Blanc,68 500 DT
CHEVROLET CAPTIVA 2.2,118000 km,03-2013,12.06.2021,4 x 4,Diesel,10 CV,Automatique,Traction,Noir,55 900 DT
BMW SÉRIE 3 F30,160000 km,06-2014,12.06.2021,Berline,Essence,7 CV,Automatique,Propulsion,Blanc,78 000 DT
"FIAT DOBLO DIESEL MULTIJET 1,3",52000 km,01-2020,12.06.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,37 000 DT
OPEL ASTRA,218000 km,10-2008,12.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,22 500 DT
TOYOTA C-HR 1.2,44000 km,04-2018,12.06.2021,4 x 4,Essence,6 CV,Automatique,Intégrale,Gris Shark,73 000 DT
FORD FOCUS TITANUM,50000 km,04-2018,11.06.2021,Autres,Essence,7 CV,Manuelle,Traction,Gris Shark,60 000 DT
PEUGEOT BIPPER,60000 km,10-2016,11.06.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,28 500 DT
MERCEDES-BENZ CLASSE A,169000 km,09-2012,11.06.2021,Coupé,Essence,6 CV,Manuelle,Traction,Blanc,62 000 DT
FIAT PALIO FIRE,115000 km,01-2006,11.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,17 500 DT
AUDI Q2,7 km,10-2017,11.06.2021,Berline,Diesel,6 CV,Manuelle,Traction,Blanc,123 000 DT
VOLKSWAGEN GOLF 7 1.2 6 CH 110 CHD,58000 km,12-2018,11.06.2021,Citadine,Essence,6 CV,Automatique,Traction,Noir,69 000 DT
RENAULT FLUENCE 1.5,165000 km,05-2015,11.06.2021,Berline,Diesel,6 CV,Manuelle,Traction,Gris anthracite,38 000 DT
PEUGEOT 301,16000 km,10-2018,11.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris Shark,42 000 DT
LAND ROVER RANGE ROVER SPORT HSE V6,74000 km,05-2016,11.06.2021,4 x 4,Diesel,19 CV,Automatique,Intégrale,Autre,360 000 DT
RENAULT MEGANE DCI,99000 km,03-2007,11.06.2021,Compacte,Diesel,5 CV,Manuelle,Traction,Autre,30 000 DT
BMW X3 X-DRIVE 2.0D KIT M SPORT,0 km,01-2019,11.06.2021,4 x 4,Diesel,11 CV,Automatique,Intégrale,Noir,320 000 DT
BMW SÉRIE 3 16I PACK M,138000 km,04-2014,11.06.2021,Berline,Essence,7 CV,Automatique,Traction,Blanc,97 000 DT
BMW SÉRIE 3 18I PACKM,69000 km,10-2016,11.06.2021,Berline,Essence,7 CV,Automatique,Traction,Noir,130 000 DT
MERCEDES-BENZ CLASSE E 220 CDI,28000 km,01-2017,11.06.2021,Berline,Diesel,10 CV,Automatique,Traction,Noir,255 000 DT
MERCEDES-BENZ CLASSE A 180 AMG,19000 km,06-2019,11.06.2021,Compacte,Essence,7 CV,Automatique,Traction,Blanc,160 000 DT
TOYOTA LAND CRUISER V8 4.5L,118000 km,09-2008,11.06.2021,4 x 4,Diesel,20 CV,Manuelle,Intégrale,Blanc,160 000 DT
MERCEDES-BENZ CLASSE E 200 KIT AMGK,37000 km,06-2016,11.06.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,187 000 DT
KIA SPORTAGE GT_LINE 4WD,93000 km,09-2016,11.06.2021,4 x 4,Diesel,10 CV,Automatique,Intégrale,Gris Shark,128 000 DT
MERCEDES-BENZ GLA 200,75000 km,01-2015,11.06.2021,Compacte,Essence,8 CV,Automatique,Traction,Noir,105 000 DT
LAND ROVER RANGE ROVER EVOQUE,64000 km,12-2015,11.06.2021,4 x 4,Essence,15 CV,Automatique,Intégrale,Blanc,178 000 DT
MERCEDES-BENZ CLASSE E E220 CDI KIT AMG,55000 km,03-2014,11.06.2021,Berline,Diesel,9 CV,Automatique,Propulsion,Noir,135 000 DT
HYUNDAI GRAND I10 SEDAN,49000 km,12-2015,11.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris argent,30 000 DT
VOLKSWAGEN GOLF 7 DIESEL KIT R LINE,180000 km,06-2013,11.06.2021,Berline,Diesel,5 CV,Manuelle,Traction,Gris argent,51 000 DT
VOLKSWAGEN TRANSPORTER FOURGON 6.1 TDI BLUEMOTION TECHNOLOGIE,175000 km,02-2016,11.06.2021,Utilitaire,Diesel,7 CV,Manuelle,Traction,Blanc,52 000 DT
NISSAN QASHQAI,2000 km,02-2021,11.06.2021,Autres,Diesel,6 CV,Manuelle,Traction,Noir,75 000 DT
CITROËN C-ELYSÉE,140000 km,07-2014,11.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris argent,24 000 DT
MAZDA 2 1.5,109000 km,02-2016,11.06.2021,Citadine,Essence,6 CV,Automatique,Traction,Blanc,54 000 DT
FORD ECOSPORT 125 CH,30000 km,11-2018,11.06.2021,Autres,Essence,7 CV,Automatique,Traction,Beige,69 000 DT
NISSAN QASHQAI,70000 km,11-2014,11.06.2021,Autres,Essence,6 CV,Manuelle,Traction,Noir,61 000 DT
RENAULT CLIO,220000 km,11-2011,11.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Bleu,26 500 DT
AUDI Q2 AUDI Q2,7000 km,02-2018,11.06.2021,Autres,Diesel,6 CV,Manuelle,Traction,Blanc,129 000 DT
RENAULT SYMBOL 1.2,45 km,09-2018,11.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Marron,39 500 DT
MITSUBISHI PAJERO 2.8,444000 km,04-1999,11.06.2021,4 x 4,Diesel,11 CV,Manuelle,Traction,Vert,25 000 DT
CHERY ARRIZO 5 NOBLEST,69 km,10-2017,11.06.2021,Citadine,Essence,7 CV,Manuelle,Traction,Blanc,30 000 DT
MERCEDES-BENZ CLASSE E,8900 km,04-2019,11.06.2021,Berline,Essence,9 CV,Automatique,Traction,Blanc,215 000 DT
MITSUBISHI MIRAGE,39000 km,02-2018,10.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris anthracite,27 000 DT
AUDI A4 2L TDI,160000 km,12-2013,10.06.2021,Berline,Diesel,7 CV,Manuelle,Traction,Gris argent,60 000 DT
MERCEDES-BENZ CLASSE E,246500 km,09-2001,10.06.2021,Berline,Diesel,8 CV,Manuelle,Traction,Bleu,28 000 DT
AUDI A4 1.8T,240000 km,07-2009,10.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,33 500 DT
HYUNDAI GRAND I10 SEDAN,120000 km,06-2016,10.06.2021,Citadine,Essence,5 CV,Manuelle,Intégrale,Noir,30 000 DT
RENAULT KADJAR TCE 130 INTENS BVA,49000 km,05-2018,10.06.2021,Autres,Essence,7 CV,Automatique,Traction,Noir,79 000 DT
VOLKSWAGEN PASSAT,90000 km,12-2016,10.06.2021,Berline,Diesel,6 CV,Automatique,Traction,Gris Shark,85 000 DT
CHEVROLET SPARK 1.2L,91000 km,08-2014,10.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,29 500 DT
CITROËN C5 DIESAL,219000 km,10-2010,10.06.2021,Citadine,Diesel,6 CV,Manuelle,Traction,Noir,27 000 DT
NISSAN QASHQAI TECHNA PLUS,8000 km,04-2019,10.06.2021,4 x 4,Essence,6 CV,Manuelle,Traction,Gris argent,90 000 DT
VOLKSWAGEN GOLF 6 1.2 TSI,152000 km,01-2012,10.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Gris Shark,45 500 DT
NISSAN JUKE ESSENCE,58000 km,12-2019,10.06.2021,4 x 4,Essence,6 CV,Manuelle,Intégrale,Gris argent,63 500 DT
PEUGEOT 407,200000 km,12-2006,10.06.2021,Berline,Diesel,6 CV,Manuelle,Traction,Noir,23 700 DT
BMW SÉRIE 5 520I PACK M PLUS,73000 km,04-2019,10.06.2021,Berline,Essence,10 CV,Automatique,Traction,Bleu,205 000 DT
VOLKSWAGEN TIGUAN 1.4 TFSI,55000 km,04-2018,10.06.2021,4 x 4,Essence,8 CV,Automatique,Traction,Gris Shark,136 500 DT
FORD KA ESSENCE,49000 km,03-2014,10.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Bleu,28 500 DT
SMART FORFOUR,123000 km,03-2015,10.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Noir,34 500 DT
LAND ROVER RANGE ROVER EVOQUE DIESEL,70000 km,09-2016,10.06.2021,4 x 4,Diesel,9 CV,Automatique,Traction,Blanc,190 000 DT
NISSAN MICRA,97000 km,12-2013,10.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris Shark,24 500 DT
FORD FOCUS BERLINE ECOBOOST TITANIUM 1.0,110000 km,05-2016,10.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Blanc,45 000 DT
VOLKSWAGEN GOLF 7 CUP,86000 km,03-2015,10.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,78 000 DT
HAVAL H6 1.5L,10000 km,02-2020,10.06.2021,4 x 4,Essence,9 CV,Automatique,Traction,Noir,95 500 DT
LAND ROVER FREELANDER 2.2,160000 km,09-2011,10.06.2021,4 x 4,Diesel,11 CV,Automatique,Traction,Noir,79 500 DT
AUDI Q3 1.4,83000 km,09-2019,10.06.2021,Monospace,Essence,8 CV,Automatique,Traction,Gris argent,92 900 DT
HYUNDAI GRAND I10,172000 km,05-2017,10.06.2021,Compacte,Essence,5 CV,Manuelle,Propulsion,Blanc,34 000 DT
VOLVO V70 5CYLINDRE,200000 km,10-2000,10.06.2021,Autres,Essence,16 CV,Automatique,Traction,Bleu,24 000 DT
PEUGEOT 301,148000 km,08-2014,10.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris anthracite,23 500 DT
FORD FUSION TITANIUM 1.5 ECOBOOST,80000 km,01-2017,10.06.2021,Berline,Essence,9 CV,Manuelle,Traction,Gris anthracite,69 000 DT
VOLKSWAGEN PASSAT 9CH,94000 km,08-2013,09.06.2021,Berline,Essence,9 CV,Manuelle,Traction,Gris argent,47 500 DT
VOLKSWAGEN POLO ESSENCE,326000 km,05-2005,09.06.2021,Compacte,Essence,4 CV,Manuelle,Traction,Noir,17 000 DT
AUDI A3 BERLINE 1.2,99000 km,10-2015,09.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris anthracite,64 000 DT
KIA RIO 5P BON ÉTAT,0 km,01-2011,09.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris Shark,240 000 DT
BMW SÉRIE 3 E92 PACK M,169000 km,08-2010,09.06.2021,Coupé,Essence,7 CV,Manuelle,Traction,Blanc,48 000 DT
FIAT PUNTO,246000 km,10-2005,09.06.2021,Citadine,Essence,5 CV,Manuelle,Propulsion,Noir,11 000 DT
BMW SÉRIE 3 E46,84000 km,07-1999,09.06.2021,Berline,Essence,9 CV,Manuelle,Propulsion,Gris argent,37 000 DT
CITROËN BERLINGO UTILITAIRE DIESEL 5CV,240000 km,04-2012,09.06.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Noir,25 000 DT
KIA RIO 5P,168000 km,07-2011,09.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris anthracite,22 000 DT
CITROËN C4 CACTUS,60000 km,01-2015,09.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris argent,50 000 DT
TOYOTA YARIS,128000 km,01-2014,09.06.2021,Autres,Essence,5 CV,Manuelle,Traction,Autre,36 000 DT
KIA SOUL SPORT,74773 km,03-2015,09.06.2021,Citadine,Essence,7 CV,Automatique,Traction,Bleu,58 000 DT
AUDI A3,129949 km,08-2014,09.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,59 500 DT
KIA RIO 5P,10000 km,07-2020,09.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris argent,49 500 DT
RENAULT R 19,444444 km,08-1998,09.06.2021,Citadine,Diesel,5 CV,Manuelle,Traction,Bleu,10 500 DT
MERCEDES-BENZ SPRINTER VAN 315 CDI,165000 km,09-2012,09.06.2021,Utilitaire,Diesel,7 CV,Manuelle,Traction,Blanc,42 000 DT
HYUNDAI SANTA FE 2.2 DIESEL,160000 km,01-2010,09.06.2021,4 x 4,Diesel,10 CV,Automatique,Intégrale,Noir,74 000 DT
PEUGEOT 4008,84000 km,10-2012,08.06.2021,Compacte,Essence,9 CV,Manuelle,Traction,Blanc,42 000 DT
AUDI A4 1.8,193000 km,10-2012,08.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,46 000 DT
HYUNDAI GRAND I10,139000 km,08-2014,08.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,27 500 DT
PEUGEOT 207,104000 km,03-2012,08.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris Shark,26 300 DT
PEUGEOT 508 HDI,150000 km,10-2011,08.06.2021,Berline,Diesel,6 CV,Manuelle,Traction,Noir,40 000 DT
MERCEDES-BENZ CLASSE E 11,190000 km,10-2010,08.06.2021,Berline,Essence,11 CV,Automatique,Traction,Noir,73 000 DT
MAZDA CX-5 ESSENCE,133000 km,01-2013,08.06.2021,4 x 4,Essence,9 CV,Manuelle,Intégrale,Bleu,53 000 DT
MERCEDES-BENZ CLASSE E COUPÉ,139000 km,03-2010,08.06.2021,Coupé,Essence,12 CV,Automatique,Traction,Autre,72 000 DT
PEUGEOT 206,270000 km,06-2004,08.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris argent,15 800 DT
SSANGYONG KORANDO DCI,130000 km,07-2014,08.06.2021,4 x 4,Diesel,11 CV,Automatique,Intégrale,Noir,48 000 DT
NISSAN QASHQAI DCI,60000 km,07-2017,08.06.2021,4 x 4,Diesel,7 CV,Manuelle,Traction,Blanc,70 000 DT
SEAT ALTEA TDI,140000 km,02-2017,08.06.2021,Monospace,Diesel,5 CV,Manuelle,Traction,Blanc,45 000 DT
KIA RIO BERLINE,230000 km,05-2012,08.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Marron,29 000 DT
MERCEDES-BENZ 220,280000 km,12-2005,08.06.2021,Berline,Diesel,9 CV,Manuelle,Traction,Noir,41 500 DT
VOLKSWAGEN GOLF 7,68000 km,05-2018,08.06.2021,Compacte,Essence,6 CV,Manuelle,Traction,Gris argent,63 000 DT
VOLKSWAGEN GOLF 7 1.2 TSI SMARTLINE,67000 km,11-2016,07.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris argent,60 500 DT
NISSAN QASHQAI TEKNA,99000 km,07-2015,07.06.2021,Citadine,Essence,6 CV,Manuelle,Propulsion,Blanc,63 000 DT
PEUGEOT 206+,158581 km,08-2011,07.06.2021,Berline,Essence,4 CV,Manuelle,Traction,Noir,23 500 DT
FORD FIESTA TITANIUM PLUS (START/STOP) 1.25L,99400 km,09-2014,07.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,35 000 DT
SEAT IBIZA 1.2,120000 km,12-2013,07.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris Shark,28 800 DT
TOYOTA YARIS 4 CV,85000 km,11-2017,07.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,31 000 DT
CITROËN C3 PURE TECH,19700 km,01-2020,07.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,43 500 DT
"NISSAN ARMADA ESSENCE, BOITE AUTO, V8, 28 CV",110000 km,01-2005,07.06.2021,4 x 4,Essence,28 CV,Automatique,Traction,Gris argent,85 000 DT
SSANGYONG XLV 1L6 4 CYLINDRES,100000 km,11-2017,07.06.2021,Autres,Essence,8 CV,Manuelle,Traction,Marron,62 000 DT
HYUNDAI ELANTRA 1.6,64000 km,01-2016,07.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,45 000 DT
SEAT LEON 1.2,57000 km,06-2017,07.06.2021,Citadine,Essence,6 CV,Manuelle,Traction,Blanc,63 000 DT
AUDI Q5 2.0,169000 km,01-2010,07.06.2021,Berline,Essence,11 CV,Manuelle,Intégrale,Gris argent,67 000 DT
KIA OPTIMA 2 LITRES,100000 km,10-2014,07.06.2021,Berline,Essence,10 CV,Automatique,Traction,Gris argent,52 000 DT
CITROËN DS5 1.6L BVA6,128000 km,09-2013,07.06.2021,Citadine,Essence,9 CV,Automatique,Traction,Noir,47 000 DT
"MAZDA CX-7 2,3 TURBO",170000 km,01-2012,07.06.2021,4 x 4,Essence,15 CV,Automatique,Intégrale,Blanc,45 000 DT
BMW SÉRIE 1,271000 km,01-2007,07.06.2021,Compacte,Diesel,7 CV,Manuelle,Propulsion,Bleu,33 000 DT
CHERY TIGGO 2,28000 km,10-2019,07.06.2021,Pick up,Essence,6 CV,Manuelle,Traction,Blanc,29 900 DT
LAND ROVER DISCOVERY SPORT 2.0 TD4 180 HSE 4WD AUTO,122000 km,04-2016,07.06.2021,4 x 4,Diesel,9 CV,Automatique,Intégrale,Autre,140 000 DT
FORD FIESTA TITANIUM PLUS,76000 km,07-2016,07.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Autre,41 000 DT
BMW SÉRIE 1 ENTRETIEN CHEZ MAISON BMW,103000 km,06-2012,07.06.2021,Compacte,Essence,9 CV,Automatique,Traction,Bleu,67 000 DT
MERCEDES-BENZ CLASSE C 180 AVANTGARDE,125000 km,06-2014,07.06.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,107 000 DT
